assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,pKi,activity_class,dataset_version,target_chembl_id,target_name,acquisition_date,rdkit_molecular_weight,rdkit_logp,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_rotatable_bonds,rdkit_num_rings,rdkit_num_aromatic_rings,rdkit_num_saturated_rings,rdkit_num_aliphatic_rings,rdkit_num_atoms,rdkit_num_heavy_atoms,rdkit_num_heteroatoms,rdkit_bertz_ct,rdkit_balaban_j,rdkit_kappa1,rdkit_kappa2,rdkit_kappa3,rdkit_max_partial_charge,rdkit_min_partial_charge,rdkit_slogp,rdkit_smr,rdkit_num_pharmacophore_features,mordred_WPath,mordred_ECIndex,mordred_Radius,mordred_Diameter,mordred_ATS8i,mordred_ATS8v,mordred_ATS7i,mordred_ATS7v,mordred_ATS6i,mordred_ATS6v,mordred_ATS5i,mordred_ATS5v,mordred_ATS4i,mordred_ATS4v,mordred_ATS3v,mordred_ATS3i,mordred_ATS2v,mordred_ATS2i,mordred_ATS1v,mordred_ATS8m,mordred_ATS7m,mordred_ATS0v,mordred_ATS6m,mordred_ATS5m,mordred_ATS4m,mordred_ATS0i,mordred_ATS3m,mordred_ATS1i,mordred_ATS2m,mordred_ATS0m,mordred_ATS1m,mordred_ATSC0m,mordred_ATS8Z,mordred_ATS7Z,mordred_ATS6Z,mordred_ATS5Z,mordred_ATSC0v,mordred_ATS4Z,mordred_ATS3Z,mordred_ATS2Z,mordred_ATS8se,mordred_ATS7se,mordred_ATSC7m,mordred_ATS6se,mordred_ATSC5m,mordred_ATSC6m,mordred_ATS0Z,mordred_ATSC7v,mordred_ATSC5v,mordred_ATSC8v,geom_phi_resonance,geom_pi_resonance,geom_sqrt2_resonance,geom_e_resonance,geom_geometric_complexity,geom_molecular_symmetry,geom_lipophilic_balance,geom_polar_surface_ratio,geom_harmonic_mean,geom_geometric_mean,geom_phi_pi_interaction,geom_sqrt2_e_interaction,feature_version,feature_date
CHEMBL860444,O=C(N[C@H]1CCN(Cc2ccc(Cl)c(Cl)c2)C1)c1ccc(-c2cccs2)cc1,CHEMBL199186,Ki,nM,29000.0,Ki,nM,29000.0,4.537602002101044,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2469,808,9,17,13015.622069870944,14422.585058158245,16051.927839120439,16961.418880421257,16235.095839599362,18498.312586788175,16884.708095801565,19673.39485971207,19377.95574933105,21138.17990981032,23469.846265217675,18145.713519333476,22328.5250434616,13134.592035916228,14998.065548269165,5605.197785999999,6638.594793,12246.785004104408,6296.977202999999,6627.561476999999,7556.802664,7539.4089487213805,9556.81482,7266.638423790401,8858.211643999999,7383.740640999999,5928.779863,3506.9825029791673,1561.0,1828.0,1749.0,1864.0,2627.893930231572,2094.0,2569.0,2327.0,623.699852,754.8248600000001,314.26807793923604,772.2796960000001,-846.5606632452258,154.11482235763884,1808.0,138.5224013729444,-459.5283947676573,-146.11769779620644,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3768209,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1,CHEMBL3764612,Ki,nM,15848.93,pKi,,4.8,4.800000052738446,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3672,1031,10,19,18473.891826048755,17410.1826220102,19423.821345790544,18629.512445007094,21598.75859848915,20693.17736042961,23261.015930178623,22673.071488555426,24317.819792081274,24448.738136954333,25505.71513199261,20598.54056215354,23109.73205966779,16838.412287691845,15839.299081178511,6554.4079489263995,7166.9455141728,12624.25260171344,7158.118043505599,7972.1023270592,8738.996773564799,9487.142769134578,9804.465951011198,8806.826686305605,9925.163606954913,6545.806016449311,6460.679748505601,2709.131626487069,1809.0,1994.0,2038.0,2240.0,2750.159104227084,2460.0,2650.0,2603.0,846.5101359999999,910.8247779999998,76.28191637108428,991.7059800000002,-46.738324269063625,-169.0895465676435,1624.0,-503.9242617292748,-71.78556411713397,420.1426895479991,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4350893,O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc(-c2ccsc2)cc1,CHEMBL4446350,Ki,nM,12046.0,Ki,nM,12046.0,4.919157141165439,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3655,1073,10,20,16774.120480613674,16270.272653004748,19214.278722019822,17242.833419135273,22729.919397267786,20272.93594959457,25802.845327746658,23577.305180046056,24644.17924065081,25486.09309771534,26504.58400412339,23338.47249928078,24439.854468901267,16717.319293014254,16840.510616519485,5621.255117,5528.690838000001,13505.348879608433,6150.068340999998,7151.459801,8013.296237999999,9442.213868178475,8406.022044000001,8963.368736184606,8630.741365,6764.155065000001,6248.824969000003,3270.217220237288,1572.0,1596.0,1801.0,2070.0,3220.4328301684777,2278.0,2362.0,2334.0,769.0945780000001,872.4466640000002,-42.44820291123249,1028.8906900000002,250.29347688595203,-252.09493900373494,1684.0,85.7688319678534,335.3654553245842,378.2843839713276,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4880035,Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1,CHEMBL4526351,Ki,nM,10000.0,Ki,nM,10000.0,5.0,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4336,1046,9,17,17752.923023069547,22644.712774296066,18958.671080259737,23377.32245132322,20176.866449132216,24764.16527819271,19835.156288491675,25712.31043438709,21926.462795115665,26472.806971088103,27303.78721518536,18398.388666132556,26107.185336541734,16893.73341319805,17238.982885120808,8851.459669352,8423.414089304,13638.871949990818,10568.373422224,10730.268315479998,10740.951843607998,9238.333488849083,10944.893418352,8610.525660773605,13419.044405673703,7550.116522748853,8895.007714960002,2552.449251270919,2358.0,2291.0,2791.0,2842.0,2432.083952348603,2865.0,2883.0,3346.0,870.31992,920.55476,-374.9064979367888,995.7748180000002,-426.6343496855015,100.98611717564546,1852.0,-174.8573465433361,-31.403786393377345,-242.83929316651603,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672382,Clc1ccc(N2CCN(Cc3cccn4nccc34)CC2)cc1,CHEMBL90374,Ki,nM,16000.0,Ki,nM,16000.0,4.795880017344075,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1325,529,7,13,10836.96871198704,9421.758836213217,14373.444469831238,12987.519137443933,15948.439603609122,15122.249741177207,18589.134334242324,16564.674042258222,17953.138400582007,18821.56186808855,20024.64596227701,16574.943166623918,18070.64003314961,12396.610562730244,12127.152748549295,2998.054383,4061.8138320000003,9691.123026975434,4697.587785000001,4772.090457,5398.198612999999,6808.853477137632,6492.500739999999,6641.428150864097,6581.488677999998,4657.54609,4530.125179000002,2114.295099904762,874.0,1192.0,1331.0,1384.0,2192.2828306584065,1563.0,1809.0,1757.0,485.01904199999996,652.010012,-686.5934754693878,719.6117920000002,450.13699487755116,432.75214779365086,1152.0,-434.95735791803355,-11.340111184129515,187.5018440210843,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5324908,Clc1ccc2sc(CCCN3CCN(c4ccccn4)CC3)nc2c1,CHEMBL5400983,Ki,nM,14000.0,Ki,nM,14000.0,4.853871964321762,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1843,694,8,16,11236.056815815193,12259.61395717296,14474.540563691771,13405.821036456375,16663.591214536165,14918.922792453113,18032.453956316138,16957.622793193645,18620.32363466834,19097.834456508735,21066.9939818572,18316.648501936448,19789.07761058387,13555.226442206938,13439.797691338743,4081.765726999999,4499.368651000002,10773.584654353272,4628.385447999996,5973.864079,6285.5518600000005,7412.81294447623,7477.131202,7133.405150915896,7925.701407999997,5831.685939000002,5296.526703000004,2808.5207819347825,1174.0,1298.0,1325.0,1682.0,2487.9606431588877,1801.0,2081.0,2105.0,528.154468,653.7819740000002,-290.11157581001925,745.7092420000002,783.5610285486763,814.8295919721163,1446.0,325.9909197334297,75.50473103781128,-443.8726275333426,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4401065,O=c1c(-c2ccccc2)c2ccccn2c(=O)n1CCCCN1CCCC(c2c[nH]c3ccccc23)C1,CHEMBL4451231,Ki,nM,17670.0,Ki,nM,17670.0,4.752763450493236,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4839,1199,9,18,28229.072848083797,25272.64388594374,32816.730081819296,29597.493603341787,32107.493200724464,33377.156946693976,32261.759912626414,34748.869150578525,31861.292089032115,35418.37984255008,35381.26687417541,28929.16890141212,30405.60404662861,20088.2532376065,20062.364629721502,6762.1539680000005,7786.0238770000005,15529.742022834442,9384.696079,10452.396653999998,11128.139869999999,11063.852726410969,11048.629559999998,10728.404681476204,9929.838979,5801.421997000002,6808.045118000001,2284.35793715942,1993.0,2324.0,2724.0,2968.0,3576.017691867336,3111.0,3045.0,2683.0,1274.434728,1491.887268,-577.1462573217813,1507.007228,-481.8262046238185,-934.9727063362735,1472.0,-536.9773242049155,-228.48968944622936,-233.39002341493807,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL897619,COc1ccccc1N(C(C)=O)C1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,CHEMBL238875,Ki,nM,13350.0,Ki,nM,13350.0,4.874518734299406,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4782,1210,10,20,26800.601764059888,20767.71587339354,32265.064852187486,24487.801982567147,34316.06802039704,29279.297650836863,33214.852634137205,32264.129307284802,30734.29753242577,32512.39304915313,31845.943958718242,28012.11255044607,27247.97880238631,20122.276400988343,18778.451634340545,5361.894371999999,6242.576219,14749.036056371246,7923.044432,9281.394724999998,9527.535068000005,11339.228193296216,9716.670071000002,10623.100934484904,8779.829987000001,5575.713899000002,6291.187766000001,2371.2415748714293,1611.0,1921.0,2380.0,2697.0,3613.968646164052,2729.0,2725.0,2403.0,1175.8133280000002,1432.8183640000002,-298.19846467224556,1571.3395520000001,-434.9112877483671,-649.4235579695923,1418.0,-88.48827331045523,-836.6859867678459,613.9304906325417,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4415924,CCc1cc(Cl)c(OC)c(N2CCN(C[C@@H](F)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,CHEMBL4527078,Ki,nM,18900.0,Ki,nM,18900.0,4.723538195826756,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4318,1112,10,19,27371.813248359336,20358.819586055964,27961.563399207364,22953.762346904932,28043.194609346956,26260.366257217585,30384.4707703879,28360.493573393178,28559.12763113877,29769.263494501763,29904.299396723654,26395.259590242964,26220.599316823194,19611.04175495664,17787.51772738123,6167.160587191999,6735.0392082928,14093.172478183027,8545.170286956798,9399.4614906336,10333.528302144,10901.59433361787,10576.98068616,10217.253132653603,9395.357851096,6697.743216149771,6478.1139218352,3104.0314436366652,1782.0,2007.0,2492.0,2695.0,3375.6137116050113,2870.0,2905.0,2527.0,1191.581882,1264.25793,-659.3312543610679,1318.471132,-1054.6375348345794,-1928.778864155291,1662.0,-959.9150109512728,-349.87767634476165,1519.4195698656,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL866800,Fc1ccc(N2CCN(Cc3cn4ccncc4n3)CC2)cc1,CHEMBL377542,Ki,nM,68000.0,Ki,nM,68000.0,4.167491087293763,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1367,558,7,14,10504.764794776087,9958.250883396717,11915.495743556885,11465.493461923315,15143.338363040079,13139.401620059158,16633.105661042522,14801.216646122235,17319.39726079998,16964.561799894396,18657.30203582776,16378.47318600194,17126.578497748927,12401.045411053246,11594.423692949857,3070.0520703247994,3599.2346003728003,9152.909601285915,4042.4775806703997,4318.469767622401,4865.320390686399,6843.776063856482,5993.628577521598,6601.482327742197,6242.004063670398,3812.69877814977,4364.381857835203,1448.1184957084977,883.0,1025.0,1162.0,1246.0,2001.0040673010235,1409.0,1676.0,1670.0,481.88022,545.7886440000001,-289.2997732310311,675.734892,317.8717615600282,115.51198325593613,956.0,-103.25749502461632,65.07239874000204,-337.74603471442884,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672098,c1ccc(C2=NC[C@H](N3CCN(c4ccccc4)CC3)CCN2)cc1,CHEMBL169562,Ki,nM,10000.0,Ki,nM,10000.0,5.0,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1686,636,8,15,13307.69825150328,13825.589960320876,18244.548676834715,14872.512041755166,24368.561403495652,18637.553805840886,25550.4398869489,21630.283407166542,23830.76199881518,22897.883383901422,23907.308057180773,22127.06365730757,20197.45552833562,15206.864691697641,13788.789626972073,3698.390256999999,3866.448825,10675.288984826844,4636.793548000001,5595.801706,6032.176416,8315.500681760475,7060.378548,7944.5864951488,6352.3355729999985,3840.7484009999994,4595.9312039999995,1647.254791411765,1068.0,1148.0,1417.0,1668.0,2655.9226090536763,1796.0,2002.0,1755.0,609.5741959999999,796.676852,281.9555700726643,1059.21712,68.9413064463667,-0.5076938062284666,978.0,540.7696466418952,-54.55858293370801,-141.67826553652006,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3801477,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,CHEMBL160519,Ki,nM,86000.0,Ki,nM,86000.0,4.0655015487564325,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,896,330,5,10,13547.01106788593,10209.501439119886,18349.552163552857,13496.558597186355,21304.50791781666,16733.62504774771,19903.442168369478,19142.23885086495,19192.023560543723,19459.772281575202,18832.794903267444,17057.59251728778,15966.574107696268,11875.236568086939,10948.202262717148,2636.303831999999,3645.293006,8595.91348280618,4531.254033999998,5871.340006000002,6108.494497,7075.732025000978,6205.905865999998,6538.435304552098,5413.398302999998,3490.875445,3691.8257699999986,1530.1621480465117,825.0,1100.0,1379.0,1694.0,2130.8152227211312,1729.0,1728.0,1468.0,611.5833760000002,810.3782240000004,308.98209134613273,967.3333040000002,-191.10949745970782,-344.561977767442,888.0,258.5771161541257,-749.4653462938172,-783.3567402070909,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671731,Fc1ccc(-c2cccc3c(CN4CCN(c5ccc(Cl)cc5)CC4)cnn23)cc1,CHEMBL156198,Ki,nM,15000.0,Ki,nM,15000.0,4.823908740944319,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2793,911,9,18,14813.576665994942,16000.162318270186,18760.109659001035,18794.793638242612,21526.264170801274,22256.494156918703,22515.97638194762,24093.256855117095,22553.324231637307,25434.941074748825,26397.360890170195,20431.01000368537,23467.146314862337,14968.006707034245,15709.807732478002,5315.7616259312,6256.936662718399,12502.519676446353,7116.040190457599,7367.369880835198,7773.1654756864,8427.926529590379,8908.0952705216,8184.542241472799,8575.1140456704,5887.118332149772,5804.4851108352,2479.9910536339057,1485.0,1768.0,1994.0,2062.0,2679.13321807055,2195.0,2438.0,2266.0,693.819274,865.62896,-525.5268703998481,992.0029080000002,537.9090676872916,205.49005140861678,1452.0,-204.5468466664273,110.7810005212244,-180.16319130680787,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3768209,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,CHEMBL3763200,Ki,nM,12589.25,pKi,,4.9,4.900000142057633,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3672,1031,10,19,17842.344246837678,17351.01024225673,19746.17646017382,18440.037260155645,21661.199891550452,20757.96734601595,23661.94709160257,22890.667799741263,24183.206602056525,24613.04734556728,25580.451211139996,20606.19517470694,23109.73205966779,16838.412287691848,15839.29908117851,6527.1264289264,7210.0306621728005,12624.25260171344,7174.0913835056,7969.259475059201,8716.133841564799,9487.142769134578,9782.5039630112,8806.826686305605,9925.163606954913,6545.806016449311,6460.679748505601,2709.131626487069,1794.0,2007.0,2043.0,2244.0,2750.159104227084,2456.0,2645.0,2603.0,823.4853999999998,919.7087779999998,154.34816915452447,996.7453400000004,-53.52608703286929,-159.32244983723203,1624.0,-185.5022870657133,69.2322699503498,195.02907230247666,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672381,CCCN(CCC)C1CC=C(C#Cc2ccccc2)CC1,CHEMBL166325,Ki,nM,15000.0,Ki,nM,15000.0,4.823908740944319,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1106,438,7,13,14536.173116305708,10167.404874393698,20499.195192721847,14354.019721641947,21924.72184220385,17494.63541637006,19563.135234421465,18215.27708321451,19229.598783253517,18066.135545700956,18629.074409515873,19248.482640422764,16912.26093717084,13700.43072270434,12107.740918637433,2244.5240679999997,2920.800155,9552.913307843392,3759.127384,4165.5877629999995,4300.697228,7739.903789264724,4755.987202999999,7034.376532648301,4607.543075,3108.912197,3572.623905999999,1458.7004834791665,695.0,936.0,1172.0,1260.0,2599.5329134021913,1290.0,1392.0,1308.0,617.5207520000001,875.7223960000001,180.66218975217043,957.7274400000001,-209.98261580034725,-23.162616649305306,796.0,215.2367242957542,-448.8891973600695,570.2272063474525,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4390409,COc1ccc(N2CCN(CCCCCCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1,CHEMBL4447330,Ki,nM,40040.0,Ki,nM,40040.0,4.397505931192719,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4800,1298,11,21,22371.491189345765,20766.591240271267,24002.073964700463,21449.81195205062,29250.19957370985,24150.914252821152,32146.30073733695,29296.47858753823,30691.950894979513,32930.89013468851,33431.146052712174,27899.399831019266,28174.661206052646,20145.052469888495,18897.75922420146,5372.163032,5676.8040139999985,14686.868567509382,6408.890120999997,8164.213310999999,9725.579249000002,10969.392889247718,10430.237399999996,10435.995582595702,9193.428014000001,5573.681771000001,6433.199699000001,2302.983194514706,1612.0,1696.0,1926.0,2392.0,3512.0137982946253,2777.0,2885.0,2501.0,1031.954712,1095.2137840000003,-509.8424036126734,1316.8275720000001,-29.00479463862493,-162.85614736202467,1416.0,-130.18856945091926,-456.89141067908383,-1058.8200817101774,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4350893,O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(-c2ccsc2)cc1,CHEMBL4442321,Ki,nM,27359.0,Ki,nM,27359.0,4.562899780578338,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3679,1110,11,21,16737.743026517637,16562.53273093976,19209.24073399532,17674.14211119228,22764.23169576442,19896.626471091346,25816.461390395318,23051.919118363247,24644.769465249952,25316.96057642056,26504.584004123393,23338.47249928078,24439.85446890127,16717.319293014254,16840.51061651948,5828.871493000001,5873.627467999999,13505.348879608433,6011.198196999998,6771.805635,7565.584679999999,9442.213868178473,8406.022044000001,8963.368736184606,8630.741365,6764.155065000001,6248.824969000003,3270.217220237288,1652.0,1676.0,1737.0,1974.0,3220.4328301684777,2182.0,2362.0,2334.0,778.6451059999999,874.4757980000002,37.4432267836827,1019.7357460000003,400.7297114961216,669.215718216604,1684.0,294.2889718757548,255.5564979399809,-220.6097466900743,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL931954,COc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)ccc1OCCF,CHEMBL404888,Ki,nM,21000.0,Ki,nM,21000.0,4.6777807052660805,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1981,705,9,17,13971.388669875341,13018.995473393274,19221.66208695507,15439.16770763584,20988.523448440617,18752.186242088086,21951.72291739457,20768.69497191075,20035.395571315355,21421.201239682385,21888.119398659728,18571.81313765332,19227.47024578838,14702.81197183124,13402.752246408501,4274.119960112001,5144.4242535216,10816.77276579624,5977.2950828928,6196.197171670399,6435.869969835201,8239.006855263877,7531.437120648,7641.179472518601,7001.352271686399,5431.63788014977,5030.8602368352,2560.751922018903,1243.0,1484.0,1710.0,1782.0,2579.402166191557,1843.0,2088.0,1890.0,657.3546860000001,862.9554320000001,92.29310831590004,964.6410520000001,86.59271441576075,228.72614916181655,1340.0,566.4976721310433,-337.2919671224776,-197.1443126339267,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671731,Cc1cccn2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,CHEMBL156369,Ki,nM,13000.0,Ki,nM,13000.0,4.886056647693163,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1484,578,7,14,13083.624246792633,11682.306117253254,13995.267291997847,14091.806715322853,18764.067276385464,15820.261453501267,19827.151380108076,18057.496098936183,20077.184361249158,20657.235089592592,21573.58723028139,17367.589548614465,19125.661686311574,13358.074778695887,12780.142883039662,3395.661937,4362.588982,10176.807417586626,4915.300517999999,5064.462326000001,5944.699507999998,7305.48313727613,7016.629367,7074.467602379896,6885.172199999997,4803.842339000002,4698.603476000004,2222.0172051111103,1003.0,1272.0,1403.0,1487.0,2364.0904053607164,1722.0,1950.0,1838.0,590.98225,648.264868,-1021.4219392345683,824.6493960000001,-25.810697259259307,745.373025901234,1190.0,-767.6034962702249,-896.9713219090108,-317.1846383543981,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5046486,CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,CHEMBL346898,Ki,nM,17900.0,Ki,nM,17900.0,4.747146969020107,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,757,257,4,8,13811.191422651562,7999.996312882132,16187.513107397177,13585.269854690165,17445.90977511778,17934.04208511701,17537.32394004898,19750.967365792985,17766.352711160824,19544.68044786451,18773.29274051742,14042.257294672787,15581.011588032605,10665.626410779787,10778.5611816772,1270.420541,2911.17831,8731.607466549905,4753.929450000001,5694.679664999999,5471.301887999999,6403.13157572498,5189.654678999999,5872.588312707998,4523.208547999998,3009.467556,3367.5841249999985,1262.1536964,470.0,944.0,1396.0,1603.0,2148.941570240583,1543.0,1454.0,1240.0,580.8302600000001,726.0952239999999,-1073.5422227999998,805.0825360000002,126.74295579000004,-553.4772452999999,766.0,-1460.924376239202,64.85156171852432,-94.71958827487303,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672098,c1ccc(C2=NC[C@@H](N3CCN(c4ccccc4)CC3)CCN2)cc1,CHEMBL354748,Ki,nM,19000.0,Ki,nM,19000.0,4.721246399047171,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1686,636,8,15,13307.69825150328,13825.589960320876,18244.548676834715,14872.512041755166,24368.561403495652,18637.553805840886,25550.4398869489,21630.283407166542,23830.76199881518,22897.883383901422,23907.308057180773,22127.06365730757,20197.45552833562,15206.864691697641,13788.789626972073,3698.390256999999,3866.448825,10675.288984826844,4636.793548000001,5595.801706,6032.176416,8315.500681760475,7060.378548,7944.5864951488,6352.3355729999985,3840.7484009999994,4595.9312039999995,1647.254791411765,1068.0,1148.0,1417.0,1668.0,2655.9226090536763,1796.0,2002.0,1755.0,609.5741959999999,796.676852,281.9555700726643,1059.21712,68.9413064463667,-0.5076938062284666,978.0,540.7696466418952,-54.55858293370801,-141.67826553652006,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL1259261,Cc1ccc(CNCC2(F)CCN(C(=O)c3coc4ccccc34)CC2)nc1,CHEMBL1258999,Ki,nM,27000.0,Ki,nM,27000.0,4.568636235841013,Inactive,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2394,802,9,17,16592.71989626828,16161.62025404387,18795.246921405822,17988.67666579624,17882.582555508485,18655.400365903446,20388.448006246876,18931.435773042434,23847.09164425517,21693.275242699285,24138.055251843078,21112.571250353834,21848.657184575808,15246.868347567593,14625.334383132842,4992.4389915792,5539.0300387664,11403.149784103494,6143.897076089601,5846.643247521599,6927.076435585599,8535.676202436976,8020.4086218464,8057.171073297999,7638.7145675056,4659.659671149771,5160.212826835201,1861.4832672411355,1427.0,1579.0,1714.0,1670.0,2613.1183366793807,1994.0,2231.0,2044.0,774.480292,869.9510920000001,-195.102752707811,848.9652639999999,23.609086630763446,35.79953624166347,1172.0,39.03591499866675,410.5623749102004,-902.0732661962819,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
